ymdrech,ymdrech,Noun,Noun.common.neut.sg,11
gafael,gafael,Noun,Noun.common.fem.sg,17
boen,poen,Noun,Noun.common.neut.sg,7
caredigrwydd,caredigrwydd,Noun,Noun.common.masc.sg,2
nhraed,traed,Noun,Noun.common.neut.sg,11
deigr,teigr,Noun,Noun.common.masc.sg,1
cariad,cariad,Noun,Noun.common.neut.sg,16
dedwyddwch,dedwyddwch,Noun,Noun.common.masc.sg,2
cleddyf,cleddyf,Noun,Noun.common.masc.sg,5
gwaed,gwaed,Noun,Noun.common.masc.sg,16
galon,calon,Noun,Noun.common.fem.sg,32
lliw,lliw,Noun,Noun.common.masc.sg,10
swn,sŵn,Noun,Noun.common.masc.sg,33
theimlad,teimlad,Noun,Noun.common.masc.sg,2
gydnabyddiaeth,cydnabyddiaeth,Noun,Noun.common.fem.sg,2
addunedau,adduned,Noun,Noun.common.fem.pl,2
gywilydd,cywilydd,Noun,Noun.common.masc.sg,1
tu,tu,Noun,Noun.common.masc.sg,37
lid,llid,Noun,Noun.common.masc.sg,1
lygaid,llygad,Noun,Noun.common.masc.pl,12
llwfryn,llyfryn,Noun,Noun.common.masc.sg,1
ateb,ateb,Noun,Noun.common.masc.sg,28
hyfdra,hyfder,Noun,Noun.common.masc.sg,1
gleddyf,cleddyf,Noun,Noun.common.masc.sg,2
agwedd,agwedd,Noun,Noun.common.fem.sg,2
eiliadau,eiliad,Noun,Noun.common.neut.pl,4
lonydd,lôn,Noun,Noun.common.fem.pl,5
ngwyneb,gwyneb,Noun,Noun.common.masc.sg,8
digofaint,digofaint,Noun,Noun.common.masc.sg,2
oruchafiaeth,goruchafiaeth,Noun,Noun.common.neut.sg,1
rwystr,rhwystr,Noun,Noun.common.masc.sg,1
feddiant,meddiant,Noun,Noun.common.masc.sg,4
