guddio,cuddio,Verb,Verb.inf,7
orchymyn,gorchymyn,Verb,Verb.inf,1
cyfeiriodd,cyfeirio,Verb,Verb.indic-perf.p3.sg,2
addawsai,addo,Verb,Verb.subj-perf.p3.sg,1
blygai,plygu,Verb,Verb.indic-imperf.p3.sg,2
wasgai,gwasgu,Verb,Verb.indic-imperf.p3.sg,1
ydynt,bod,Verb,Verb.indic-pres.p3.pl,5
gofalu,gofalu,Verb,Verb.inf,2
gorchymyn,gorchymyn,Verb,Verb.inf,1
chodi,codi,Verb,Verb.indic-pres.p2.sg,4
oeddynt,bod,Verb,Verb.indic-imperf.p3.pl,27
aredig,aredig,Verb,Verb.inf,1
cyfeirio,cyfeirio,Verb,Verb.inf,5
gwaethaf,gwaethaf,Verb,Verb.indic-pres.p1.sg,2
tywyllwch,tywyllu,Verb,Verb.imper.p2.pl,1
chwifio,chwifio,Verb,Verb.inf,4
dyrchafodd,dyrchafu,Verb,Verb.indic-perf.p3.sg,2
waedd,gweiddi,Verb,Verb.indic-pres.p3.sg,5
syrthio,syrthio,Verb,Verb.inf,7
offrymodd,offrymu,Verb,Verb.indic-perf.p3.sg,1
wylio,gwylio,Verb,Verb.inf,10
amddiffyn,amddiffyn,Verb,Verb.inf,5
rhuthro,rhuthro,Verb,Verb.inf,4
parhaodd,para,Verb,Verb.indic-perf.p3.sg,4
syllu,syllu,Verb,Verb.inf,6
tybiai,tybied,Verb,Verb.indic-imperf.p3.sg,5
trodd,troi,Verb,Verb.indic-perf.p3.sg,10
gysgu,cysgu,Verb,Verb.inf,8
anadlu,anadlu,Verb,Verb.inf,9
amgylchu,amgylchu,Verb,Verb.inf,1
hychwanegu,ychwanegu,Verb,Verb.inf,1
ymagor,ymagor,Verb,Verb.inf,2
ddynodent,dynodi,Verb,Verb.indic-imperf.p3.pl,1
gwna,gwneud,Verb,Verb.imper.p2.sg,3
gelwid,galw,Verb,Verb.indic-perf.p0,1
harddaf,harddu,Verb,Verb.indic-pres.p1.sg,2
llongyfarch,llongyfarch,Verb,Verb.inf,1
